手机上网整体满意度,网络覆盖与信号强度,手机上网速度,手机上网稳定性,居民小区,是否5G网络客户,高校,是否不限量套餐到达用户,其他，请注明.5,咪咕视频,阴阳师,手机QQ,手机上网速度慢,炉石传说,打游戏延时大,火山,显示有信号上不了网,今日头条,办公室,上网质差次数,梦幻西游,当月MOU,其他，请注明.2,客户星级标识,穿越火线,全部都卡顿,微信,全部游戏都卡顿,脱网次数,性别,套外流量费（元）,农村,搜狐视频,京东,微信质差次数,百度,套外流量（MB）,其他，请注明.1,抖音,商业街,拼多多,新浪微博,其他，请注明,和平精英,手机支付较慢,看视频卡顿,终端品牌,梦幻诛仙,部落冲突,腾讯视频,上网过程中网络时断时续或时快时慢,其他，请注明.3,地铁,打开网页或APP图片慢,快手,芒果TV,爱奇艺,龙之谷,高铁,全部网页或APP都慢,王者荣耀,淘宝,其他，请注明.4,下载速度慢,优酷,欢乐斗地主,网络信号差/没有信号,出现问题场所或应用总,网络卡速度慢延时大上不了网总,质差总,地点总
7,7,7,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,152,0,4,0,0,1,0,0,-1,2.61,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,8,7,0,5
9,9,9,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,4,0,0,1,0,0,1,30,0,0,0,0,0,106.34,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,1
9,9,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,286,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1
7,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2
8,9,8,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,391,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,7,0,3
5,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,4,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,5,3
9,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,2
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,7,6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,246,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,0,2
7,7,5,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,279,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,4
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,100,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,15,5,0,7
2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,566,0,3,0,0,0,0,20,1,30,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,9,2
9,9,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,53,0,4,0,0,1,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,9,6,0,2
9,9,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,50,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,4
4,4,4,4,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,25,0,4,0,0,0,0,62,-1,2.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5,5,0,4
9,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,55,0,4,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,1
8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,4,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,284,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,864,0,4,0,0,0,0,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,250,0,4,0,0,0,0,6,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2
8,8,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,172,0,4,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,4,11,2,4
9,9,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,153,0,4,0,0,1,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,6,5,0,3
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2183,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
6,7,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,291,0,5,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,162,0,4,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
8,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,4,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2
8,8,7,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2
5,5,5,5,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,90,0,5,0,0,1,0,0,-1,5,0,0,1,0,1,168.7,0,1,1,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,8,8,0,2
8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,3,0,0,0,0,0,1,10,0,0,0,0,0,75.63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,84,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,5,7,0,1
9,7,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
7,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,637,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
7,8,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,4,0,0,0,0,0,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,7,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,330,0,4,0,0,1,0,48,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,5,7,1,1
8,7,7,7,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,144,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,4
4,4,7,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,459,0,5,0,1,0,0,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,1,2
8,7,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,0,4,0,0,0,0,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
5,4,2,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,60,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6,5,0,3
9,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,4,0,0,0,0,0,-1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1
4,3,3,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,230,0,5,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,4,10,1,4
9,7,9,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,240,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
8,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,8,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,186,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
9,9,8,7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,6,0,2
7,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,274,0,1,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
4,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,358,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,3
5,5,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,184,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,4,0,0,0,0,0,1,30,0,0,0,0,0,24.28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
9,8,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2
5,5,5,5,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,337,0,4,0,1,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,4,10,1,4
6,9,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,240,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,0,3
8,7,4,7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,26,0,4,0,0,1,0,0,-1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,1
8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,0,5,0,0,0,0,0,1,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5,2,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
8,7,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,190,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
9,9,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
9,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,4,0,0,0,0,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
4,4,4,4,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,10,6,0,1
9,9,9,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,8,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,8,3,0,2
9,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,59,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,4,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
7,7,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
